ID,Name,PoI ID,PoI Name,To ID,To Name,Latitude,Longitude,Elevation
P-P200,Pedreira,,,,,41.98815,-8.63527,34
,,,,P-P201,Gandra,42.00356,-8.63742,23
P-P201,Gandra,,,,,42.00356,-8.63742,23
,,,,P-P202,Arão,42.01397,-8.64305,22
P-P202,Arão,,,,,42.01397,-8.64305,22
,,,,P-P203,Valença do Minho,42.03097,-8.64455,67
P-P203,Valença do Minho,,,,,42.03097,-8.64455,67
,,P-P203-1,Ponte Rodo-Ferroviária de Valença,,,42.03643,-8.64668,0
,,,,P-P204,Tui,42.04640,-8.64456,49
P-P204,Tui,,,,,42.04640,-8.64456,49
,,P-P204-1,Catedral de Santa María de Tui,,,42.04621,-8.64438,48
,,,,P-P205,San Bartolome de Rebordans,42.05351,-8.63952,19
P-P205,San Bartolome de Rebordans,,,,,42.05351,-8.63952,19
,,,,P-P206,A Picoña,42.05783,-8.63817,19
P-P206,A Picoña,,,,,42.05783,-8.63817,19
,,,,.,,42.06188,-8.63715,7
,,,,P-P207,Virxe do Camiño,42.06439,-8.63978,18
P-P207,Virxe do Camiño,,,,,42.06439,-8.63978,18
,,,,P-P208,Ribadelouro (A Magdalena),42.09661,-8.64144,30
P-P208,Ribadelouro (A Magdalena),,,,,42.09661,-8.64144,30
,,,,P-P209,Orbenlle,42.10246,-8.63306,35
P-P209,Orbenlle,,,,,42.10246,-8.63306,35
,,P-P209-1,Route via Ribadelouro,,,42.10120,-8.63467,24
,,,,P-P215,O Porriño,42.16304,-8.62137,32
,,,,P-P210,Quintenla,42.12028,-8.64231,45
P-P210,Quintenla,,,,,42.12028,-8.64231,45
,,,,P-P211,Centeáns,42.12709,-8.64182,37
P-P211,Centeáns,,,,,42.12709,-8.64182,37
,,,,P-P212,Pontellas,42.13040,-8.64226,42
P-P212,Pontellas,,,,,42.13040,-8.64226,42
,,,,P-P213,San Campio,42.13253,-8.64075,44
P-P213,San Campio,,,,,42.13253,-8.64075,44
,,,,P-P214,Torneiros,42.13593,-8.63390,22
P-P214,Torneiros,,,,,42.13593,-8.63390,22
,,,,P-P215,O Porriño,42.16304,-8.62137,32
P-P215,O Porriño,,,,,42.16304,-8.62137,32
,,P-P215-1,Fonte do Cristo,,,42.16256,-8.62130,32
,,,,P-P216,Coto Filgueiras,42.17582,-8.61709,44
P-P216,Coto Filgueiras,,,,,42.17582,-8.61709,44
,,,,.,,42.17683,-8.62285,41
,,,,P-P217,Ameiro Longo,42.18116,-8.62019,61
P-P217,Ameiro Longo,,,,,42.18116,-8.62019,61
,,,,P-P218,Veigandaña,42.18766,-8.61481,49
P-P218,Veigandaña,,,,,42.18766,-8.61481,49
,,,,P-P219,A Rúa (Mos),42.20202,-8.60754,81
P-P219,A Rúa (Mos),,,,,42.20202,-8.60754,81
,,,,P-P220,Santiaguiño de Antas,42.21847,-8.60744,149
P-P220,Santiaguiño de Antas,,,,,42.21847,-8.60744,149
,,,,P-P221,Galleiro,42.23860,-8.61303,197
P-P221,Galleiro,,,,,42.23860,-8.61303,197
,,,,P-P222,Saxamonde (Padrón),42.25425,-8.60912,61
P-P222,Saxamonde (Padrón),,,,,42.25425,-8.60912,61
,,,,P-P223,Redondela,42.28393,-8.60912,4
P-P223,Redondela,,,,,42.28393,-8.60912,4
,,P-P223-1,Junction of Central and Coastal Routes,,,42.27932,-8.61055,5
,,,,P-P224,Zacande,42.29597,-8.61014,23
P-P224,Zacande,,,,,42.29597,-8.61014,23
,,,,P-P225,Cesantes,42.30686,-8.60479,66
P-P225,Cesantes,,,,,42.30686,-8.60479,66
,,,,.,,42.31016,-8.60312,88
,,,,P-P226,Soutoxusto,42.31649,-8.60747,147
P-P226,Soutoxusto,,,,,42.31649,-8.60747,147
,,,,P-P227,Arcade,42.33998,-8.60599,35
P-P227,Arcade,,,,,42.33998,-8.60599,35
,,,,P-P228,Pontesampaio,42.34878,-8.60736,16
P-P228,Pontesampaio,,,,,42.34878,-8.60736,16
,,P-P228-1,Praia da Xunqueira,,,42.34598,-8.60467,3
,,,,P-P229,Cacheiro,42.35936,-8.61855,87
P-P229,Cacheiro,,,,,42.35936,-8.61855,87
,,,,P-P230,Bergunde,42.37078,-8.62615,106
P-P230,Bergunde,,,,,42.37078,-8.62615,106
,,,,P-P231,Alcouce,42.37928,-8.62869,78
P-P231,Alcouce,,,,,42.37928,-8.62869,78
,,,,P-P232,Ganderón Santa Marta,42.39457,-8.62895,34
P-P232,Ganderón Santa Marta,,,,,42.39457,-8.62895,34
,,,,P-P233,O Pobo,42.39691,-8.62979,34
P-P233,O Pobo,,,,,42.39691,-8.62979,34
,,P-P233-1,Río Tomeza,,,42.39703,-8.62980,35
,,,,P-P233RT,Río Tomeza,42.40670,-8.63615,22
,,,,P-P234,O Lusquinos,42.40929,-8.63331,31
P-P233RT,Río Tomeza,,,,,42.40670,-8.63615,22
,,,,.,,42.40920,-8.63522,21
,,,,.,,42.41228,-8.63724,21
,,,,.,,42.41417,-8.63484,18
,,,,.,,42.41540,-8.63571,18
,,,,P-P236,Pontevedra,42.43110,-8.64361,18
P-P234,O Lusquinos,,,,,42.40929,-8.63331,31
,,,,P-P235,O Marco,42.41547,-8.63312,19
P-P235,O Marco,,,,,42.41547,-8.63312,19
,,,,P-P236,Pontevedra,42.43110,-8.64361,18
P-P236,Pontevedra,,,,,42.43110,-8.64361,18
,,P-P236-1,Igrexa da Virxe Peregrina,,,42.43090,-8.64362,19
,,P-P236-2,Xunqueira de Alba,,,42.44997,-8.64198,4
,,,,P-P237,O Burgo,42.44398,-8.64366,5
P-P237,O Burgo,,,,,42.44398,-8.64366,5
,,,,P-P238,Pontecabras,42.45685,-8.64444,6
P-P238,Pontecabras,,,,,42.45685,-8.64444,6
,,P-P238-1,Variante Espiritual,,,42.45683,-8.64448,6
,,,,P-P239,Alba,42.46824,-8.64827,14
,,,,P-E1,Altabón,42.45839,-8.64918,35
P-P239,Alba,,,,,42.46824,-8.64827,14
,,,,P-P240,O Castrado-Leborei,42.47936,-8.65101,34
P-P240,O Castrado-Leborei,,,,,42.47936,-8.65101,34
,,,,P-P241,San Amaro,42.50474,-8.65001,123
P-P241,San Amaro,,,,,42.50474,-8.65001,123
,,,,P-P242,A Cancela,42.51372,-8.64748,92
P-P242,A Cancela,,,,,42.51372,-8.64748,92
,,,,P-P243,San Antoñino (Barro),42.52473,-8.64600,67
P-P243,San Antoñino (Barro),,,,,42.52473,-8.64600,67
,,,,P-P244,A Seca,42.55506,-8.63770,28
P-P244,A Seca,,,,,42.55506,-8.63770,28
,,P-P244-1,Fervenzas do Barosa,,,42.55586,-8.63082,37
,,,,P-P245,Briallos,42.56850,-8.64198,33
P-P245,Briallos,,,,,42.56850,-8.64198,33
,,,,P-P246,Tivo,42.58931,-8.64573,26
P-P246,Tivo,,,,,42.58931,-8.64573,26
,,,,P-P247,Caldas de Reis,42.60405,-8.64201,25
P-P247,Caldas de Reis,,,,,42.60405,-8.64201,25
,,,,P-P248,A Lavadeira,42.61844,-8.64469,47
P-P248,A Lavadeira,,,,,42.61844,-8.64469,47
,,,,P-P249,Carracedo (Cruceiro),42.64941,-8.64518,139
P-P249,Carracedo (Cruceiro),,,,,42.64941,-8.64518,139
,,,,P-P250,O Campo,42.65194,-8.64564,146
P-P250,O Campo,,,,,42.65194,-8.64564,146
,,,,P-P251,Cortiñas,42.65411,-8.64428,163
P-P251,Cortiñas,,,,,42.65411,-8.64428,163
,,,,P-P252,Gorgullón,42.65584,-8.64209,164
P-P252,Gorgullón,,,,,42.65584,-8.64209,164
,,,,.,,42.65729,-8.64291,163
,,,,.,,42.65896,-8.63533,151
,,,,P-P253,Casalderrique,42.66147,-8.63644,151
P-P253,Casalderrique,,,,,42.66147,-8.63644,151
,,,,P-P254,Cernadas,42.66715,-8.63379,138
P-P254,Cernadas,,,,,42.66715,-8.63379,138
,,,,P-P255,Aldea de O Pino (Lugar de Magariños),42.67641,-8.63867,134
P-P255,Aldea de O Pino (Lugar de Magariños),,,,,42.67641,-8.63867,134
,,,,P-P256,San Miguel de Valga,42.69501,-8.63827,57
P-P256,San Miguel de Valga,,,,,42.69501,-8.63827,57
,,,,P-P257,Condide,42.71135,-8.64717,29
P-P257,Condide,,,,,42.71135,-8.64717,29
,,,,P-P258,Pontecesures,42.72170,-8.64894,36
P-P258,Pontecesures,,,,,42.72170,-8.64894,36
,,P-P258-1,Herbón Route,,,42.72613,-8.65092,8
,,P-P258-2,Porto de Pontecesures,,,42.72153,-8.65390,4
,,,,.,,42.73098,-8.62792,13
,,,,.,,42.73182,-8.63192,7
,,,,.,,42.73364,-8.63240,22
,,,,P-P259,Herbón,42.73285,-8.63128,13
,,,,P-P260,Padrón,42.73903,-8.66146,8
P-P259,Herbón,,,,,42.73285,-8.63128,13
,,,,P-P260,Padrón,42.73903,-8.66146,8
P-P260,Padrón,,,,,42.73903,-8.66146,8
,,,,P-P261,Iria Flavia,42.74623,-8.65559,9
P-P261,Iria Flavia,,,,,42.74623,-8.65559,9
,,,,.,,42.74884,-8.65233,22
,,,,.,,42.74895,-8.65453,13
,,,,P-P262,Cambelas,42.75605,-8.65187,18
P-P262,Cambelas,,,,,42.75605,-8.65187,18
,,,,P-P263,Romarís,42.76452,-8.65496,11
P-P263,Romarís,,,,,42.76452,-8.65496,11
,,,,P-P264,Tarrío,42.77050,-8.65431,21
P-P264,Tarrío,,,,,42.77050,-8.65431,21
,,,,P-P265,Vilar,42.77713,-8.65500,26
P-P265,Vilar,,,,,42.77713,-8.65500,26
,,,,P-P266,A Escravitude,42.78340,-8.65027,32
P-P266,A Escravitude,,,,,42.78340,-8.65027,32
,,,,P-P267,Cruces,42.78810,-8.64770,50
P-P267,Cruces,,,,,42.78810,-8.64770,50
,,,,P-P268,Angueira de Suso,42.79654,-8.63906,46
P-P268,Angueira de Suso,,,,,42.79654,-8.63906,46
,,,,P-P269,O Areal,42.79980,-8.63493,56
P-P269,O Areal,,,,,42.79980,-8.63493,56
,,,,.,,42.80218,-8.63797,44
,,,,P-P270,A Picaraña,42.80377,-8.63658,43
P-P270,A Picaraña,,,,,42.80377,-8.63658,43
,,,,P-P271,O Faramello,42.80984,-8.62814,75
P-P271,O Faramello,,,,,42.80984,-8.62814,75
,,,,P-P272,Rúa de Francos,42.81470,-8.62013,103
P-P272,Rúa de Francos,,,,,42.81470,-8.62013,103
,,,,P-P273,Osebe,42.82138,-8.61700,120
P-P273,Osebe,,,,,42.82138,-8.61700,120
,,,,P-P274,Riotinto,42.82609,-8.61113,123
P-P274,Riotinto,,,,,42.82609,-8.61113,123
,,,,P-P275,Lugar de Pedreira,42.82827,-8.60971,128
P-P275,Lugar de Pedreira,,,,,42.82827,-8.60971,128
,,,,P-P276,Raíces,42.83347,-8.60106,164
P-P276,Raíces,,,,,42.83347,-8.60106,164
,,,,P-P277,O Milladoiro,42.84746,-8.58026,244
P-P277,O Milladoiro,,,,,42.84746,-8.58026,244
,,,,.,,42.84846,-8.58008,246
,,,,.,,42.84816,-8.57802,230
,,,,P-P278,Porto de Conxo,42.85097,-8.57719,220
P-P278,Porto de Conxo,,,,,42.85097,-8.57719,220
,,,,P-P279,A Rocha Vella,42.86016,-8.57696,206
P-P279,A Rocha Vella,,,,,42.86016,-8.57696,206
,,,,P-P280,Ponte Vella de Arriba,42.86569,-8.57233,155
P-P280,Ponte Vella de Arriba,,,,,42.86569,-8.57233,155
,,,,P-P281,Camino complementario,42.86336,-8.56569,193
P-P281,Camino complementario,,,,,42.86336,-8.56569,193
,,,,P-P283,Plaza de Vigo,42.87379,-8.55249,237
,,,,P-P282,Conxo,42.86270,-8.55640,203
P-P282,Conxo,,,,,42.86270,-8.55640,203
,,,,P-P283,Plaza de Vigo,42.87379,-8.55249,237
P-P283,Plaza de Vigo,,,,,42.87379,-8.55249,237
,,,,ST-ST1,Placeholder for ST-ST1,0.00000,0.00000,--
P-F1,Azóia de Baixo,,,,,39.29792,-8.70602,35
,,,,P-F2,Santos,39.37447,-8.71393,126
P-F2,Santos,,,,,39.37447,-8.71393,126
,,,,P-F3,Arneiro das Milhaiças,39.39985,-8.70393,66
P-F3,Arneiro das Milhaiças,,,,,39.39985,-8.70393,66
,,,,P-F4,Amiais de Baixo,39.44404,-8.72269,113
P-F4,Amiais de Baixo,,,,,39.44404,-8.72269,113
,,,,.,,39.44828,-8.71371,101
,,,,.,,39.45297,-8.71891,113
,,,,P-F5,Monsanto,39.46211,-8.71166,143
P-F5,Monsanto,,,,,39.46211,-8.71166,143
,,,,P-F6,Covão do Feto,39.49428,-8.69350,165
P-F6,Covão do Feto,,,,,39.49428,-8.69350,165
,,,,.,,39.50600,-8.69857,406
,,,,P-F7,Minde,39.51473,-8.68721,203
P-F7,Minde,,,,,39.51473,-8.68721,203
,,,,P-F8,Covão do Coelho,39.53119,-8.67287,344
P-F8,Covão do Coelho,,,,,39.53119,-8.67287,344
,,,,P-F9,Moita do Martinho,39.61865,-8.70121,370
P-F9,Moita do Martinho,,,,,39.61865,-8.70121,370
,,,,P-F10,Fátima,39.63124,-8.67214,349
P-F10,Fátima,,,,,39.63124,-8.67214,349
,,P-F10-1,Santuário de Fátima,,,39.63163,-8.67331,347
,,,,P-F11,Alveijar,39.61784,-8.61630,234
,,,,P-F16,Murtal,39.64740,-8.63790,260
P-F11,Alveijar,,,,,39.61784,-8.61630,234
,,,,P-F12,Outeiro das Matas,39.60709,-8.58512,217
,,,,P-F35,Vale da Perra,39.62645,-8.62048,268
P-F12,Outeiro das Matas,,,,,39.60709,-8.58512,217
,,,,P-F13,Lagoa do Furadouro,39.62178,-8.55266,229
P-F13,Lagoa do Furadouro,,,,,39.62178,-8.55266,229
,,,,P-F14,Fungalvaz,39.61162,-8.49922,122
P-F14,Fungalvaz,,,,,39.61162,-8.49922,122
,,,,P-F15,Brasões,39.61361,-8.45163,146
P-F15,Brasões,,,,,39.61361,-8.45163,146
,,,,P-P32,Tomar,39.60460,-8.40990,54
P-F16,Murtal,,,,,39.64740,-8.63790,260
,,,,P-F17,N113 Crossing,39.65980,-8.62520,202
P-F17,N113 Crossing,,,,,39.65980,-8.62520,202
,,,,P-F18,Rua da Cartaxa,39.66100,-8.61110,229
P-F18,Rua da Cartaxa,,,,,39.66100,-8.61110,229
,,,,P-F19,Jorja,39.66800,-8.60250,181
P-F19,Jorja,,,,,39.66800,-8.60250,181
,,,,P-F20,Pinheiro,39.67880,-8.59640,264
P-F20,Pinheiro,,,,,39.67880,-8.59640,264
,,,,P-F21,Casal do Castanheiro,39.67900,-8.57890,238
P-F21,Casal do Castanheiro,,,,,39.67900,-8.57890,238
,,,,P-F22,Casal dos Crespos,39.69090,-8.56300,214
P-F22,Casal dos Crespos,,,,,39.69090,-8.56300,214
,,,,P-F23,Conceicão,39.70060,-8.56289,144
P-F23,Conceicão,,,,,39.70060,-8.56289,144
,,,,.,,39.70920,-8.55531,232
,,,,P-F24,Rua Ribeira do Castelo,39.71180,-8.55210,145
P-F24,Rua Ribeira do Castelo,,,,,39.71180,-8.55210,145
,,,,P-F25,Caxarias,39.71490,-8.54400,145
P-F25,Caxarias,,,,,39.71490,-8.54400,145
,,,,P-F26,Rio de Couros,39.72670,-8.49880,122
,,,,P-F27,Carvalhal do Meio,39.73640,-8.52510,183
P-F26,Rio de Couros,,,,,39.72670,-8.49880,122
,,,,P-F28,Casal do Ribeiro,39.74810,-8.51700,166
,,,,P-F46,Casal do Pinhero,39.75326,-8.46002,120
P-F27,Carvalhal do Meio,,,,,39.73640,-8.52510,183
,,,,P-F28,Casal do Ribeiro,39.74810,-8.51700,166
P-F28,Casal do Ribeiro,,,,,39.74810,-8.51700,166
,,,,.,,39.75258,-8.51448,139
,,,,P-F29,Cacinheira,39.75570,-8.51310,165
P-F29,Cacinheira,,,,,39.75570,-8.51310,165
,,,,P-F30,Farrio,39.78090,-8.50510,178
P-F30,Farrio,,,,,39.78090,-8.50510,178
,,,,P-F31,Cumeada,39.79900,-8.49270,203
P-F31,Cumeada,,,,,39.79900,-8.49270,203
,,,,P-F32,Ponte Nova,39.82380,-8.47070,141
P-F32,Ponte Nova,,,,,39.82380,-8.47070,141
,,,,P-F33,Almoster,39.84730,-8.44560,189
P-F33,Almoster,,,,,39.84730,-8.44560,189
,,,,P-F54,Santiago dos Ariques,39.85843,-8.43039,290
P-F35,Vale da Perra,,,,,39.62645,-8.62048,268
,,,,P-F36,Atougia,39.64427,-8.61039,160
P-F36,Atougia,,,,,39.64427,-8.61039,160
,,,,P-F37,Beltroa,39.64912,-8.59805,164
P-F37,Beltroa,,,,,39.64912,-8.59805,164
,,,,P-F38,Ourém,39.65694,-8.57748,168
P-F38,Ourém,,,,,39.65694,-8.57748,168
,,,,P-F39,Vale Travesso,39.67272,-8.55966,215
P-F39,Vale Travesso,,,,,39.67272,-8.55966,215
,,,,P-F40,Coroados,39.66941,-8.53670,148
P-F40,Coroados,,,,,39.66941,-8.53670,148
,,,,P-F41,Pombalinho,39.67490,-8.52471,119
P-F41,Pombalinho,,,,,39.67490,-8.52471,119
,,,,P-F42,Cogominho,39.70175,-8.52304,125
P-F42,Cogominho,,,,,39.70175,-8.52304,125
,,,,P-F43,Vendas,39.70850,-8.52642,135
P-F43,Vendas,,,,,39.70850,-8.52642,135
,,,,P-F44,Calhorda,39.71631,-8.51447,119
P-F44,Calhorda,,,,,39.71631,-8.51447,119
,,,,P-F45,Andrés,39.72071,-8.50673,120
P-F45,Andrés,,,,,39.72071,-8.50673,120
,,,,P-F26,Rio de Couros,39.72670,-8.49880,122
P-F46,Casal do Pinhero,,,,,39.75326,-8.46002,120
,,,,P-F47,Freixanda,39.76227,-8.45920,115
P-F47,Freixanda,,,,,39.76227,-8.45920,115
,,,,.,,39.76020,-8.45630,110
,,,,.,,39.76196,-8.45145,107
,,,,P-F48,Pelmá,39.76710,-8.45307,112
P-F48,Pelmá,,,,,39.76710,-8.45307,112
,,,,P-F49,Aldeia da Serra,39.78122,-8.45785,134
P-F49,Aldeia da Serra,,,,,39.78122,-8.45785,134
,,,,P-F50,Charneca,39.79158,-8.46357,118
P-F50,Charneca,,,,,39.79158,-8.46357,118
,,,,P-F51,Capela de Nossa Senhora da Graça,39.80135,-8.45777,153
P-F51,Capela de Nossa Senhora da Graça,,,,,39.80135,-8.45777,153
,,,,P-F52,Bofinho,39.81381,-8.43084,198
P-F52,Bofinho,,,,,39.81381,-8.43084,198
,,,,P-F53,Vale da Couda,39.84146,-8.43498,261
P-F53,Vale da Couda,,,,,39.84146,-8.43498,261
,,,,P-F54,Santiago dos Ariques,39.85843,-8.43039,290
P-F54,Santiago dos Ariques,,,,,39.85843,-8.43039,290
,,,,P-P52,Venda do Negro,39.86880,-8.42030,345
P-E1,Altabón,,,,,42.45839,-8.64918,35
,,,,P-E2,O Freixo,42.45681,-8.65186,46
P-E2,O Freixo,,,,,42.45681,-8.65186,46
,,,,P-E3,Parada de Arriba,42.46020,-8.65537,48
P-E3,Parada de Arriba,,,,,42.46020,-8.65537,48
,,,,P-E4,O Cableiro (San Pedro de Campañó),42.46420,-8.66400,106
P-E4,O Cableiro (San Pedro de Campañó),,,,,42.46420,-8.66400,106
,,,,P-E5,Fragamoreira,42.45670,-8.67327,78
P-E5,Fragamoreira,,,,,42.45670,-8.67327,78
,,,,P-E6,San Xoán de Poio,42.44648,-8.68570,44
P-E6,San Xoán de Poio,,,,,42.44648,-8.68570,44
,,,,P-E7,Combarro,42.43658,-8.70062,23
P-E7,Combarro,,,,,42.43658,-8.70062,23
,,,,P-E8,Xuviño,42.43834,-8.70778,87
P-E8,Xuviño,,,,,42.43834,-8.70778,87
,,,,.,,42.43863,-8.71155,116
,,,,.,,42.44203,-8.71320,139
,,,,.,,42.44245,-8.71103,147
,,,,P-E9,Esperón,42.44390,-8.71167,162
P-E9,Esperón,,,,,42.44390,-8.71167,162
,,,,P-E10,Miradoiro do Laoureiro,42.43784,-8.71918,281
P-E10,Miradoiro do Laoureiro,,,,,42.43784,-8.71918,281
,,,,.,,42.45174,-8.73561,410
,,,,.,,42.45217,-8.74878,349
,,,,P-E11,Monasterio de Armenteira,42.46348,-8.74127,272
P-E11,Monasterio de Armenteira,,,,,42.46348,-8.74127,272
,,,,P-E12,Ruta de la Piedra y el Agua,42.49042,-8.75174,46
P-E12,Ruta de la Piedra y el Agua,,,,,42.49042,-8.75174,46
,,,,P-E13,Os Castaños,42.49378,-8.77458,13
P-E13,Os Castaños,,,,,42.49378,-8.77458,13
,,,,P-E14,A Ponte de Cabanelas,42.51532,-8.76567,6
P-E14,A Ponte de Cabanelas,,,,,42.51532,-8.76567,6
,,,,P-E15,Ponte Arnelas,42.53526,-8.75239,9
P-E15,Ponte Arnelas,,,,,42.53526,-8.75239,9
,,,,P-E16,Gombra,42.53796,-8.76449,37
P-E16,Gombra,,,,,42.53796,-8.76449,37
,,,,P-E17,Mouzos,42.53915,-8.77132,36
P-E17,Mouzos,,,,,42.53915,-8.77132,36
,,,,P-E18,A Igrexa,42.53617,-8.78183,45
P-E18,A Igrexa,,,,,42.53617,-8.78183,45
,,,,P-E19,San Miguel de Deiro,42.54519,-8.81173,29
P-E19,San Miguel de Deiro,,,,,42.54519,-8.81173,29
,,,,P-E20,San Roque do Monte,42.54663,-8.81926,35
P-E20,San Roque do Monte,,,,,42.54663,-8.81926,35
,,,,.,,42.55026,-8.82059,22
,,,,.,,42.55614,-8.82858,10
,,,,.,,42.55959,-8.82479,5
,,,,P-E21,Vilanova de Arousa,42.56043,-8.82554,4
P-E21,Vilanova de Arousa,,,,,42.56043,-8.82554,4
,,,,P-E22,Ruta maritima ría de Arousa y río Ulla,42.56467,-8.83447,0
P-E22,Ruta maritima ría de Arousa y río Ulla,,,,,42.56467,-8.83447,0
,,,,P-P258,Pontecesures,42.72170,-8.64894,36
P-C2,Custóias,,,,,41.20237,-8.64145,93
,,,,P-C3,Carvalhas,41.22166,-8.65282,41
P-C3,Carvalhas,,,,,41.22166,-8.65282,41
,,,,P-C4,Pedras Rubras,41.24068,-8.66562,84
P-C4,Pedras Rubras,,,,,41.24068,-8.66562,84
,,,,P-C5,Vila Nova da Telha,41.25651,-8.67701,59
P-C5,Vila Nova da Telha,,,,,41.25651,-8.67701,59
,,,,P-C6,Aveleda,41.27118,-8.69198,26
P-C6,Aveleda,,,,,41.27118,-8.69198,26
,,,,P-C7,Labruge (Inland),41.28027,-8.70242,20
P-C7,Labruge (Inland),,,,,41.28027,-8.70242,20
,,,,P-C8,Modivas - Vila Chã,41.29618,-8.70736,40
P-C8,Modivas - Vila Chã,,,,,41.29618,-8.70736,40
,,,,P-C9,Mindelo,41.31351,-8.71978,31
P-C9,Mindelo,,,,,41.31351,-8.71978,31
,,,,P-C10,Areia (Árvore),41.33257,-8.73097,21
P-C10,Areia (Árvore),,,,,41.33257,-8.73097,21
,,,,P-C11,Azurara,41.35036,-8.73899,6
P-C11,Azurara,,,,,41.35036,-8.73899,6
,,,,P-C12,Vila do Conde,41.35948,-8.74681,24
P-C12,Vila do Conde,,,,,41.35948,-8.74681,24
,,P-C12-1,Link to the central route,,,41.35187,-8.73972,5
,,,,P-C13,Póvoa de Varzim,41.38079,-8.76613,9
,,,,P-T9,Touguinha,41.37183,-8.71586,19
P-C13,Póvoa de Varzim,,,,,41.38079,-8.76613,9
,,,,P-C14,A Ver-o-Mar,41.40490,-8.77906,7
P-C14,A Ver-o-Mar,,,,,41.40490,-8.77906,7
,,P-C14-1,No water until Apúlia,,,41.41626,-8.78563,11
,,,,P-C15,Aguçadoura,41.42907,-8.78365,11
P-C15,Aguçadoura,,,,,41.42907,-8.78365,11
,,,,P-C16,Estela,41.45919,-8.77003,10
P-C16,Estela,,,,,41.45919,-8.77003,10
,,,,P-C17,Apúlia,41.48179,-8.77220,11
P-C17,Apúlia,,,,,41.48179,-8.77220,11
,,,,P-C18,Fão,41.51244,-8.77351,9
P-C18,Fão,,,,,41.51244,-8.77351,9
,,,,P-C19,Esposende,41.53112,-8.78027,6
P-C19,Esposende,,,,,41.53112,-8.78027,6
,,,,P-C20,Marinhas,41.55794,-8.78173,19
P-C20,Marinhas,,,,,41.55794,-8.78173,19
,,,,P-C21,Mar,41.57816,-8.78501,42
P-C21,Mar,,,,,41.57816,-8.78501,42
,,,,P-C22,Belinho,41.58874,-8.78366,34
P-C22,Belinho,,,,,41.58874,-8.78366,34
,,,,P-C23,Antas,41.60734,-8.78159,44
P-C23,Antas,,,,,41.60734,-8.78159,44
,,,,.,,41.61645,-8.77682,19
,,,,P-C24,Castelo do Neiva,41.61692,-8.78878,56
P-C24,Castelo do Neiva,,,,,41.61692,-8.78878,56
,,P-C24-1,Igreja de Santiago,,,41.62536,-8.78846,113
,,,,P-C25,São Romão de Neiva,41.63938,-8.77717,69
P-C25,São Romão de Neiva,,,,,41.63938,-8.77717,69
,,,,P-C26,Chafé,41.64948,-8.78172,36
P-C26,Chafé,,,,,41.64948,-8.78172,36
,,,,P-C27,Vila Nova de Anha,41.66398,-8.79451,34
P-C27,Vila Nova de Anha,,,,,41.66398,-8.79451,34
,,,,P-C28,Darque,41.68067,-8.80692,16
P-C28,Darque,,,,,41.68067,-8.80692,16
,,,,P-C29,Viana do Castelo,41.69682,-8.82324,8
P-C29,Viana do Castelo,,,,,41.69682,-8.82324,8
,,,,P-C30,Areosa,41.72067,-8.85306,30
P-C30,Areosa,,,,,41.72067,-8.85306,30
,,,,P-C31,Carreço,41.75475,-8.86146,62
P-C31,Carreço,,,,,41.75475,-8.86146,62
,,,,P-C32,Afife,41.77342,-8.84678,59
P-C32,Afife,,,,,41.77342,-8.84678,59
,,P-C32-1,View of the Atlantic Ocean,,,41.77680,-8.84777,87
,,,,P-C33,Ãncora,41.80327,-8.85231,12
P-C33,Ãncora,,,,,41.80327,-8.85231,12
,,P-C33-1,Ponte da Torre,,,41.80609,-8.84990,7
,,,,P-C34,Vila Praia de Ãncora,41.81481,-8.86441,12
P-C34,Vila Praia de Ãncora,,,,,41.81481,-8.86441,12
,,,,P-C35,Moledo,41.84463,-8.86713,10
P-C35,Moledo,,,,,41.84463,-8.86713,10
,,P-C35-1,Praia de Moledo,,,41.84967,-8.86650,4
,,,,P-C36,Caminha,41.87632,-8.83473,4
P-C36,Caminha,,,,,41.87632,-8.83473,4
,,P-C36-1,Igreja Matriz de Caminha,,,41.87821,-8.83872,6
,,,,P-C37,Caminha Ferry,41.87867,-8.83637,3
,,,,P-T1,Seixas,41.89631,-8.81894,8
P-C37,Caminha Ferry,,,,,41.87867,-8.83637,3
,,,,P-C38,A Pasaxe (Camposancos),41.88896,-8.85074,4
,,,,P-T8,Ponte Rodo-Ferroviária de Valença jetty,42.03713,-8.64375,3
P-C38,A Pasaxe (Camposancos),,,,,41.88896,-8.85074,4
,,P-C38-1,Castro de Santa Trega,,,41.89295,-8.86970,250
,,,,P-C39,A Guarda,41.90322,-8.87437,46
P-C39,A Guarda,,,,,41.90322,-8.87437,46
,,,,P-C40,Portecelo,41.95203,-8.88239,34
P-C40,Portecelo,,,,,41.95203,-8.88239,34
,,,,P-C41,Oia,42.00299,-8.87681,6
P-C41,Oia,,,,,42.00299,-8.87681,6
,,,,P-C42,O Serrallo (Viladesuso),42.03394,-8.88186,18
P-C42,O Serrallo (Viladesuso),,,,,42.03394,-8.88186,18
,,,,P-C43,O Porto (Mougás),42.05113,-8.88465,7
P-C43,O Porto (Mougás),,,,,42.05113,-8.88465,7
,,,,P-C44,Pedra Rubia,42.06639,-8.89251,24
P-C44,Pedra Rubia,,,,,42.06639,-8.89251,24
,,,,P-C45,As Mariñas,42.09691,-8.89364,19
P-C45,As Mariñas,,,,,42.09691,-8.89364,19
,,,,.,,42.09781,-8.89004,107
,,,,.,,42.10197,-8.88895,111
