ID,Name,PoI ID,PoI Name,To ID,To Name,Latitude,Longitude,Elevation
,,GA-MR14-3,Ponte da Barca,,,41.80958,-8.42072,18
,,GA-MR14-4,Ponte Românica sobre o Rio Vade,,,41.80837,-8.42266,18
,,,,.,,41.81185,-8.42091,54
,,,,GA-MR14,Gândara,41.81575,-8.42627,28
GA-MR14,Gândara,,,,,41.81575,-8.42627,28
,,,,GA-MR15,Arcos de Valdevez,41.84579,-8.41929,45
GA-MR15,Arcos de Valdevez,,,,,41.84579,-8.41929,45
,,GA-MR15-1,Largo da Lapa,,,41.84579,-8.41929,45
,,GA-MR15-2,Pelourinho de Arcos de Valdevez,,,41.84646,-8.41810,46
,,GA-MR15-3,Espaço Valdevez - História e Arqueologia,,,41.84683,-8.41829,48
,,GA-MR15-5,Ponte dos Arcos,,,41.84413,-8.41729,32
,,,,.,,41.84357,-8.41618,34
,,,,.,,41.85307,-8.40763,79
,,,,GA-MR16,Geila,41.85483,-8.41233,77
GA-MR16,Geila,,,,,41.85483,-8.41233,77
,,,,.,,41.86183,-8.41128,56
,,,,GA-MR17,Couto,41.87011,-8.41466,99
GA-MR17,Couto,,,,,41.87011,-8.41466,99
,,,,GA-MR18,Gondoriz,41.89164,-8.42011,114
GA-MR18,Gondoriz,,,,,41.89164,-8.42011,114
,,GA-MR18-1,Portal de Gondoriz,,,41.89156,-8.41971,116
,,,,.,,41.89352,-8.43041,83
,,,,.,,41.89699,-8.43470,66
,,,,GA-MR19,Zebra,41.90099,-8.43397,82
GA-MR19,Zebra,,,,,41.90099,-8.43397,82
,,,,.,,41.90454,-8.43426,102
,,,,.,,41.90934,-8.43661,65
,,,,GA-MR20,Vilela,41.91636,-8.43899,93
GA-MR20,Vilela,,,,,41.91636,-8.43899,93
,,,,.,,41.91932,-8.44193,93
,,,,.,,41.92170,-8.44057,86
,,,,.,,41.92114,-8.44203,69
,,,,GA-MR21,Bouças,41.92779,-8.44503,86
GA-MR21,Bouças,,,,,41.92779,-8.44503,86
,,,,GA-MR22,Loureda,41.93327,-8.43998,83
GA-MR22,Loureda,,,,,41.93327,-8.43998,83
,,,,.,,41.93386,-8.44426,138
,,,,GA-MR23,Alvora,41.93903,-8.44337,199
GA-MR23,Alvora,,,,,41.93903,-8.44337,199
,,,,.,,41.93752,-8.45174,229
,,,,.,,41.93981,-8.45103,241
,,,,GA-MR24,Casal,41.94413,-8.45832,209
GA-MR24,Casal,,,,,41.94413,-8.45832,209
,,,,GA-MR25,Extremo,41.96213,-8.46892,399
GA-MR25,Extremo,,,,,41.96213,-8.46892,399
,,GA-MR25-1,Forte de Bragandelo,,,41.96056,-8.47448,513
,,GA-MR25-2,Forte da Pereira,,,41.96274,-8.46624,440
,,,,GA-MR26,Portela,41.98971,-8.47647,167
GA-MR26,Portela,,,,,41.98971,-8.47647,167
,,,,GA-MR27,Ponte de Naia,42.00509,-8.49366,91
GA-MR27,Ponte de Naia,,,,,42.00509,-8.49366,91
,,,,GA-MR28,Lapa,42.00915,-8.50011,95
GA-MR28,Lapa,,,,,42.00915,-8.50011,95
,,,,.,,42.01046,-8.50684,91
,,,,.,,42.01466,-8.50296,80
,,,,GA-MR29,Pias,42.01664,-8.50720,102
GA-MR29,Pias,,,,,42.01664,-8.50720,102
,,,,.,,42.01828,-8.50256,78
,,,,GA-MR30,Pias de Baixo,42.02231,-8.50430,80
GA-MR30,Pias de Baixo,,,,,42.02231,-8.50430,80
,,,,.,,42.02754,-8.50051,56
,,,,GA-MR31,Alderiz,42.03014,-8.50499,63
GA-MR31,Alderiz,,,,,42.03014,-8.50499,63
,,,,.,,42.03473,-8.50679,53
,,,,.,,42.03839,-8.50373,56
,,,,GA-MR32,Pinheiros,42.03770,-8.50223,47
GA-MR32,Pinheiros,,,,,42.03770,-8.50223,47
,,GA-MR32-1,Palácio da Brejoeira,,,42.04173,-8.49432,68
,,,,.,,42.04045,-8.49610,69
,,,,.,,42.05060,-8.49890,73
,,,,.,,42.05426,-8.50694,36
,,,,GA-MR33,Troporiz,42.05698,-8.52159,63
GA-MR33,Troporiz,,,,,42.05698,-8.52159,63
,,GA-MR33-1,Ponte Metálica do rio Gadanha,,,42.06120,-8.52646,11
,,,,.,,42.05954,-8.52008,35
,,,,.,,42.06123,-8.52602,19
,,,,.,,42.06391,-8.52300,30
,,,,GA-MR34,Redonda,42.06649,-8.52384,27
GA-MR34,Redonda,,,,,42.06649,-8.52384,27
,,,,.,,42.07507,-8.51869,36
,,,,.,,42.07646,-8.50029,32
,,,,GA-MR35,Barca/Salvaterra de Miño,42.07785,-8.49718,13
GA-MR35,Barca/Salvaterra de Miño,,,,,42.07785,-8.49718,13
,,GA-MR35-1,Castelo de Salvaterra,,,42.08104,-8.49680,28
,,,,.,,42.08043,-8.48501,10
,,,,GA-MR36,Monção,42.07839,-8.48142,34
GA-MR36,Monção,,,,,42.07839,-8.48142,34
,,GA-MR36-1,Fortaleza de Monção,,,42.07951,-8.48489,25
,,,,GA-MR37,Ruivos,42.07838,-8.44419,28
GA-MR37,Ruivos,,,,,42.07838,-8.44419,28
,,,,GA-MR38,Mato,42.06595,-8.43173,58
GA-MR38,Mato,,,,,42.06595,-8.43173,58
,,,,.,,42.05926,-8.42715,86
,,,,GA-MR39,Burgo,42.05931,-8.41828,91
GA-MR39,Burgo,,,,,42.05931,-8.41828,91
,,,,.,,42.05824,-8.41153,140
,,,,.,,42.06166,-8.41022,123
,,,,GA-MR40,Santiago,42.06305,-8.40453,116
GA-MR40,Santiago,,,,,42.06305,-8.40453,116
,,,,.,,42.07027,-8.40506,76
,,,,GA-MR41,Barrio Alto,42.07316,-8.40176,68
GA-MR41,Barrio Alto,,,,,42.07316,-8.40176,68
,,,,GA-MR42,Ponte de Mouro,42.07451,-8.39399,31
GA-MR42,Ponte de Mouro,,,,,42.07451,-8.39399,31
,,GA-MR42-1,Cruzeiro de Nossa Senhora da Soledade,,,42.07457,-8.39600,40
,,GA-MR42-2,Ponte de Mouro,,,42.07483,-8.39420,29
,,GA-MR42-3,Praia Fluvial da Ponte Do Mouro,,,42.07349,-8.39508,21
,,,,.,,42.07095,-8.38820,55
,,,,GA-MR43,Valinha,42.07235,-8.38403,80
GA-MR43,Valinha,,,,,42.07235,-8.38403,80
,,,,.,,42.07381,-8.37218,54
,,,,GA-MR44,Cachada,42.07848,-8.36877,82
GA-MR44,Cachada,,,,,42.07848,-8.36877,82
,,,,GA-MR45,Valadares,42.07448,-8.36340,97
GA-MR45,Valadares,,,,,42.07448,-8.36340,97
,,GA-MR45-1,Casa da Amiosa,,,42.07676,-8.35907,87
,,,,GA-MR46,Sá,42.07526,-8.35171,157
GA-MR46,Sá,,,,,42.07526,-8.35171,157
,,,,.,,42.07794,-8.34921,164
,,,,.,,42.07678,-8.34545,163
,,,,.,,42.07932,-8.34226,141
,,,,GA-MR47,Pomar,42.07640,-8.33278,168
GA-MR47,Pomar,,,,,42.07640,-8.33278,168
,,,,GA-MR48,Mós,42.07832,-8.32550,132
GA-MR48,Mós,,,,,42.07832,-8.32550,132
,,,,GA-MR49,Penso,42.08167,-8.32192,170
GA-MR49,Penso,,,,,42.08167,-8.32192,170
,,,,GA-MR50,Felgeiras,42.08587,-8.31246,159
GA-MR50,Felgeiras,,,,,42.08587,-8.31246,159
,,,,.,,42.09127,-8.30365,140
,,,,.,,42.09257,-8.29555,188
,,,,.,,42.08759,-8.27864,196
,,,,GA-MR51,Paderne,42.08951,-8.27517,224
GA-MR51,Paderne,,,,,42.08951,-8.27517,224
,,GA-MR51-1,Mosteiro de São Salvador de Paderne,,,42.08991,-8.27398,217
,,,,GA-MR52,Peso,42.10523,-8.28652,72
GA-MR52,Peso,,,,,42.10523,-8.28652,72
,,GA-MR52-1,Jardim das Termas de Melgaço,,,42.10609,-8.28396,64
,,GA-MR53-2,Termas do Peso,,,42.10640,-8.28204,60
,,,,.,,42.11336,-8.28528,44
,,,,.,,42.11839,-8.27952,79
,,,,.,,42.11729,-8.27719,85
,,,,.,,42.12269,-8.27295,73
,,,,.,,42.12186,-8.27295,100
,,,,.,,42.11560,-8.26850,94
,,,,GA-MR53,Melgaço,42.11396,-8.25972,186
GA-MR53,Melgaço,,,,,42.11396,-8.25972,186
,,AG-MR53-1,Castelo de Melgaço,,,42.11470,-8.25987,182
,,,,.,,42.12185,-8.25115,209
,,,,GA-MR54,Barraco,42.13054,-8.25034,137
GA-MR54,Barraco,,,,,42.13054,-8.25034,137
,,,,.,,42.13586,-8.24843,95
,,,,GA-MR55,Capela de N. Sra. da Conceição,42.13590,-8.24209,140
GA-MR55,Capela de N. Sra. da Conceição,,,,,42.13590,-8.24209,140
,,,,.,,42.13105,-8.22643,96
,,,,GA-MR56,Granjas,42.13146,-8.22081,110
GA-MR56,Granjas,,,,,42.13146,-8.22081,110
,,,,GA-MR57,Sá,42.13405,-8.21369,130
GA-MR57,Sá,,,,,42.13405,-8.21369,130
,,,,GA-MR58,Beleco e Ázere,42.13709,-8.20636,159
GA-MR58,Beleco e Ázere,,,,,42.13709,-8.20636,159
,,,,GA-MR59,Casais,42.14429,-8.20082,104
GA-MR59,Casais,,,,,42.14429,-8.20082,104
,,,,GA-MR60,Cevide,42.15267,-8.19807,78
GA-MR60,Cevide,,,,,42.15267,-8.19807,78
,,GA-MR60-1,Homenagem ao Contrabandista,,,42.15288,-8.19805,75
,,,,GA-MR61,Tarendo,42.15148,-8.19398,106
GA-MR61,Tarendo,,,,,42.15148,-8.19398,106
,,,,GA-MR62,Requeiro,42.15284,-8.18975,109
GA-MR62,Requeiro,,,,,42.15284,-8.18975,109
,,,,GA-MR63,A Agra,42.15261,-8.18249,202
GA-MR63,A Agra,,,,,42.15261,-8.18249,202
,,,,GA-MR64,O Condado,42.16348,-8.17189,154
GA-MR64,O Condado,,,,,42.16348,-8.17189,154
,,,,GA-MR65,Espiñáns,42.16903,-8.16756,166
GA-MR65,Espiñáns,,,,,42.16903,-8.16756,166
,,,,GA-GA44,Trado,42.17637,-8.15468,216
